,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,FlightNumber,OrigDest,Airline,STADate,STATime,ETADate,ETATime,FlightStatus,IntDom,late
0,0,0,0,2,H9873,Kuala Lumpur,Himalaya Airlines,2023-03-28, 06:15:00,2023-03-28, 06:20:00,Completed,1,5.0
1,1,1,1,3,ET8808,Delhi,Ethiopian Airlines,2023-03-28, 06:20:00,2023-03-28, 06:41:00,Landed,1,21.0
2,2,2,2,4,BHA806,Bhairahawa,Buddha Air,2023-03-28, 07:00:00,2023-03-28, 07:41:00,Landed,0,41.0
3,3,3,3,5,SHA1601,Mountain Flight,Shree Airlines,2023-03-28, 07:05:00,2023-03-28, 07:28:00,Landed,0,23.0
4,4,4,4,6,BHA200,Mountain Flight,Buddha Air,2023-03-28, 07:15:00,2023-03-28, 07:20:00,Landed,0,5.0
5,5,5,5,7,SMA302D/S,Lukla,Summit Air,2023-03-28, 07:20:00,2023-03-28, 07:08:00,Landed,0,-12.0
6,6,6,6,8,SMA304D/S,Lukla,Summit Air,2023-03-28, 07:20:00,2023-03-28, 07:03:00,Landed,0,-17.0
7,7,7,7,9,BHA300,Mountain Flight,Buddha Air,2023-03-28, 07:30:00,2023-03-28, 07:31:00,Landed,0,1.0
8,8,8,8,26,BHA552,Simara Airport,Buddha Air,2023-03-28, 07:10:00,2023-03-28, 08:05:00,Landed,0,55.0
9,9,9,9,27,BHA352,Bharatpur,Buddha Air,2023-03-28, 07:35:00,2023-03-28, 08:09:00,Landed,0,34.0
10,10,10,10,28,SHA228,Dhangadhi,Shree Airlines,2023-03-28, 08:00:00,2023-03-28, 08:11:00,Landed,0,11.0
11,11,11,11,29,FZ587,Dubai,Flydubai,2023-03-28, 08:40:00,2023-03-28, 07:52:00,Landed,1,-48.0
12,12,12,12,30,H9564,Doha,Himalaya Airlines,2023-03-28, 08:45:00,2023-03-28, 08:42:00,Landed,1,-3.0
13,13,13,13,32,SHA822,Bhairahawa,Shree Airlines,2023-03-28, 08:50:00,2023-03-28, 09:21:00,Landed,0,31.0
14,14,14,14,33,BHA502,Janakpur,Buddha Air,2023-03-28, 08:55:00,2023-03-28, 09:34:00,Landed,0,39.0
15,15,15,15,34,G9536,Sharjah,Air Arabia,2023-03-28, 09:00:00,2023-03-28, 08:51:00,Landed,1,-9.0
16,16,16,16,35,SAU914,Bhadrapur,Saurya Airlines,2023-03-28, 09:00:00,2023-03-28, 09:26:00,Landed,0,26.0
17,17,17,17,36,BHA604,Pokhara,Buddha Air,2023-03-28, 09:05:00,2023-03-28, 09:13:00,Landed,0,8.0
18,18,18,18,37,H9560,Dammam,Himalaya Airlines,2023-03-28, 09:05:00,2023-03-28, 09:06:00,Landed,1,1.0
19,19,19,19,38,BHA356,Bharatpur,Buddha Air,2023-03-28, 09:20:00,2023-03-28, 09:38:00,Landed,0,18.0
20,20,20,20,39,TRA118,Lukla,Tara Air,2023-03-28, 09:25:00,2023-03-28, 09:19:00,Landed,0,-6.0
21,21,21,21,40,SMA304,Lukla,Summit Air,2023-03-28, 10:00:00,2023-03-28, 09:36:00,Landed,0,-24.0
22,22,22,22,41,QR652,Doha,Qatar Airways,2023-03-28, 10:05:00,2023-03-28, 09:13:00,Landed,1,-52.0
23,23,23,23,43,BHA852,Bhairahawa,Buddha Air,2023-03-28, 09:40:00,2023-03-28, 10:04:00,Landed,0,24.0
24,24,24,24,44,BHA702,Biratnagar,Buddha Air,2023-03-28, 09:45:00,2023-03-28, 10:05:00,Landed,0,20.0
25,25,25,25,45,BHA952,Bhadrapur,Buddha Air,2023-03-28, 09:45:00,2023-03-28, 10:10:00,Landed,0,25.0
26,26,26,26,46,UK151,Mumbai,Vistara,2023-03-28, 09:50:00,2023-03-28, 09:53:00,Landed,1,3.0
27,27,27,27,47,AI213,Delhi,Air India,2023-03-28, 09:55:00,2023-03-28, 09:57:00,Landed,1,2.0
28,28,28,28,48,BHA652,Pokhara,Buddha Air,2023-03-28, 09:55:00,2023-03-28, 10:02:00,Landed,0,7.0
29,29,29,29,49,SMA302,Lukla,Summit Air,2023-03-28, 10:00:00,2023-03-28, 09:45:00,Landed,0,-15.0
30,30,30,30,50,H9566,Dubai,Himalaya Airlines,2023-03-28, 10:05:00,2023-03-28, 10:00:00,Landed,1,-5.0
31,31,31,31,51,RA240,Doha,Nepal Airlines,2023-03-28, 10:10:00,2023-03-28, 10:18:00,Landed,1,8.0
32,32,32,32,52,BHA134,Surkhet,Buddha Air,2023-03-28, 10:15:00,2023-03-28, 10:23:00,Landed,0,8.0
33,33,33,33,53,SHA432,Nepalgunj,Shree Airlines,2023-03-28, 10:15:00,2023-03-28, 10:30:00,Landed,0,15.0
34,34,34,34,54,SHA732,Biratnagar,Shree Airlines,2023-03-28, 10:50:00,2023-03-28, 11:30:00,Landed,0,40.0
35,35,35,35,55,BHA608,Pokhara,Buddha Air,2023-03-28, 10:55:00,2023-03-28, 11:25:00,Landed,0,30.0
36,36,36,36,56,SMA306,Lukla,Summit Air,2023-03-28, 11:30:00,2023-03-28, 11:55:00,Landed,0,25.0
37,37,37,37,57,UL181,Colombo,SriLankan Airlines,2023-03-28, 11:30:00,2023-03-28, 11:39:00,Landed,1,9.0
38,38,38,38,58,BG371,Dhaka,Biman Bangladesh,2023-03-28, 11:35:00,2023-03-28, 11:43:00,Landed,1,8.0
39,39,39,39,90,MH170,Kuala Lumpur,Malaysia Airlines,2023-03-28, 12:05:00,2023-03-28, 11:49:00,Landed,1,-16.0
40,40,40,40,162,3L045,Abu Dhabi,Air Arabia Abu  Dhabi,2023-03-28, 14:40:00,2023-03-28, 14:40:00,Completed,1,0.0
41,41,41,41,183,BHA504,Janakpur,Buddha Air,2023-03-28, 11:40:00,2023-03-28, 12:05:00,Landed,0,25.0
42,42,42,42,184,NYT678,Pokhara,Yeti Airlines,2023-03-28, 11:40:00,2023-03-28, 12:45:00,Landed,0,65.0
43,43,43,43,185,NYT922,Bhadrapur,Yeti Airlines,2023-03-28, 11:50:00,2023-03-28, 12:13:00,Landed,0,23.0
44,44,44,44,186,WE319,Bangkok,THAI Smile,2023-03-28, 12:25:00,2023-03-28, 12:30:00,Landed,1,5.0
45,45,45,45,187,RA206,Delhi,Nepal Airlines,2023-03-28, 12:40:00,2023-03-28, 12:36:00,Landed,1,-4.0
46,46,46,46,188,OD184,Kuala Lumpur,Batik Air,2023-03-28, 12:55:00,2023-03-28, 12:40:00,Landed,1,-15.0
47,47,47,47,201,NYT792,Biratnagar,Yeti Airlines,2023-03-28, 12:40:00,2023-03-28, 13:28:00,Landed,0,48.0
48,48,48,48,202,BHA612,Pokhara,Buddha Air,2023-03-28, 12:45:00,2023-03-28, 13:05:00,Landed,0,20.0
49,49,49,49,203,BHA856,Bhairahawa,Buddha Air,2023-03-28, 13:00:00,2023-03-28, 13:34:00,Landed,0,34.0
50,50,50,50,204,6E1153,Delhi,IndiGo,2023-03-28, 13:05:00,2023-03-28, 12:53:00,Landed,1,-12.0
51,51,51,51,205,SAU724,Biratnagar,Saurya Airlines,2023-03-28, 13:10:00,2023-03-28, 13:21:00,Landed,0,11.0
52,52,52,52,206,AI247,Kolkata,Air India,2023-03-28, 13:35:00,2023-03-28, 13:22:00,Landed,1,-13.0
53,53,53,53,225,SHA224,Dhangadhi,Shree Airlines,2023-03-28, 13:40:00,2023-03-28, 14:15:00,Landed,0,35.0
54,54,54,54,226,BHA404,Nepalgunj,Buddha Air,2023-03-28, 13:45:00,2023-03-28, 14:00:00,Landed,0,15.0
55,55,55,55,227,BHA618,Pokhara,Buddha Air,2023-03-28, 13:45:00,2023-03-28, 13:58:00,Landed,0,13.0
56,56,56,56,228,SG7658,Kolkata,Spicejet,2023-03-28, 14:10:00,2023-03-28, 13:55:00,Completed,1,-15.0
57,57,57,57,229,6E1157,Mumbai,IndiGo,2023-03-28, 14:20:00,2023-03-28, 14:26:00,Landed,1,6.0
58,58,58,58,230,AI215,Delhi,Air India,2023-03-28, 14:50:00,2023-03-28, 14:30:00,Landed,1,-20.0
59,59,59,59,231,FZ539,Dubai,Flydubai,2023-03-28, 15:00:00,2023-03-28, 14:19:00,Landed,1,-41.0
60,60,60,60,239,BHA956,Bhadrapur,Buddha Air,2023-03-28, 13:45:00,2023-03-28, 15:01:00,Landed,0,76.0
61,61,61,61,240,BHA654,Pokhara,Buddha Air,2023-03-28, 14:55:00,2023-03-28, 15:18:00,Landed,0,23.0
62,62,62,62,241,BHA858,Bhairahawa,Buddha Air,2023-03-28, 15:05:00,2023-03-28, 15:22:00,Landed,0,17.0
63,63,63,63,242,6E1155,Delhi,IndiGo,2023-03-28, 15:30:00,2023-03-28, 15:19:00,Landed,1,-11.0
64,64,64,64,251,BHA506,Janakpur,Buddha Air,2023-03-28, 15:05:00,2023-03-28, 15:45:00,Landed,0,40.0
65,65,65,65,252,SAU726,Biratnagar,Saurya Airlines,2023-03-28, 15:20:00,2023-03-28, 15:42:00,Landed,0,22.0
66,66,66,66,253,BHA376,Bharatpur,Buddha Air,2023-03-28, 15:30:00,2023-03-28, 16:03:00,Landed,0,33.0
67,67,67,67,254,BHA708,Biratnagar,Buddha Air,2023-03-28, 15:55:00,2023-03-28, 16:23:00,Landed,0,28.0
68,68,68,68,255,UK155,Delhi,Vistara,2023-03-28, 16:00:00,2023-03-28, 16:02:00,Landed,1,2.0
69,69,69,69,256,BHA656,Pokhara,Buddha Air,2023-03-28, 16:05:00,2023-03-28, 16:18:00,Landed,0,13.0
70,70,70,70,257,QR646,Doha,Qatar Airways,2023-03-28, 16:45:00,2023-03-28, 15:54:00,Landed,1,-51.0
71,71,71,71,271,NYT782,Biratnagar,Yeti Airlines,2023-03-28, 15:30:00,2023-03-28, 17:15:00,Landed,0,105.0
72,72,72,72,272,BHA558,Simara Airport,Buddha Air,2023-03-28, 16:25:00,2023-03-28, 16:50:00,Landed,0,25.0
73,73,73,73,273,BHA406,Nepalgunj,Buddha Air,2023-03-28, 16:40:00,2023-03-28, 17:15:00,Landed,0,35.0
74,74,74,74,274,BHA380,Bharatpur,Buddha Air,2023-03-28, 16:50:00,2023-03-28, 16:52:00,Landed,0,2.0
75,75,75,75,281,SL220,Bangkok,Thai Lion,2023-03-28, 17:20:00,2023-03-28, 17:52:00,Landed,1,32.0
76,76,76,76,282,KE9695,Seoul,Korean Air,2023-03-28, 17:40:00,2023-03-28, 18:34:00,Landed,1,54.0
77,77,77,77,283,H9679,Dhaka,Himalaya Airlines,2023-03-28, 17:45:00,2023-03-28, 18:22:00,Landed,1,37.0
78,78,78,78,284,BHA660,Pokhara,Buddha Air,2023-03-28, 18:00:00,2023-03-28, 18:15:00,Landed,0,15.0
79,79,79,79,285,SHA738,Biratnagar,Shree Airlines,2023-03-28, 18:00:00,2023-03-28, 18:13:00,Landed,0,13.0
80,80,80,80,286,FZ575,Dubai,Flydubai,2023-03-28, 18:55:00,2023-03-28, 17:58:00,Landed,1,-57.0
81,81,81,81,288,BHA562,Simara Airport,Buddha Air,2023-03-28, 18:20:00,2023-03-28, 18:35:00,Landed,0,15.0
82,82,82,82,296,CZ3067,Guangzhou,China Southern,2023-03-28, 18:15:00,2023-03-28, 19:02:00,Landed,1,47.0
83,83,83,83,297,RA218,Delhi,Nepal Airlines,2023-03-28, 18:35:00,2023-03-28, 19:20:00,Landed,1,45.0
84,84,84,84,298,BHA512,Janakpur,Buddha Air,2023-03-28, 19:05:00,2023-03-28, 19:26:00,Landed,0,21.0
85,85,85,85,299,BHA408,Nepalgunj,Buddha Air,2023-03-28, 19:25:00,2023-03-28, 19:34:00,Landed,0,9.0
86,86,86,86,314,AI211,Delhi,Air India,2023-03-28, 20:35:00,2023-03-28, 19:52:00,Landed,1,-43.0
87,87,87,87,364,BHA902,Bhadrapur,Buddha Air,2023-03-28, 19:00:00,2023-03-28, 20:05:00,Landed,0,65.0
88,88,88,88,365,OD182,Kuala Lumpur,Batik Air,2023-03-28, 20:35:00,2023-03-28, 20:21:00,Landed,1,-14.0
89,89,89,89,371,BHA714,Biratnagar,Buddha Air,2023-03-28, 19:55:00,2023-03-28, 20:36:00,Landed,0,41.0
90,90,90,90,372,H9891,Kuala Lumpur,Himalaya Airlines,2023-03-28, 21:00:00,2023-03-28, 20:43:00,Landed,1,-17.0
91,91,91,91,380,BHA256,Dhangadhi,Buddha Air,2023-03-28, 20:35:00,2023-03-28, 21:06:00,Landed,0,31.0
92,92,92,92,381,OV425,Muscat,Salam Air,2023-03-28, 20:45:00,2023-03-28, 20:45:00,Completed,1,0.0
93,93,93,93,382,BHA808,Bhairahawa,Buddha Air,2023-03-28, 21:10:00,2023-03-28, 21:00:00,Landed,0,-10.0
94,94,94,94,383,SQ442,Singapore,Singapore Airlines,2023-03-28, 22:10:00,2023-03-28, 21:24:00,Landed,1,-46.0
95,95,95,95,396,RA410,Hong Kong,Nepal Airlines,2023-03-28, 21:45:00,2023-03-28, 22:22:00,Landed,1,37.0
96,96,96,96,405,FZ573,Dubai,Flydubai,2023-03-29, 00:25:00,2023-03-29, 23:27:00,Landed,1,1382.0
97,97,97,97,415,QR644,Doha,Qatar Airways,2023-03-29, 01:00:00,2023-03-29, 00:02:00,Landed,1,-58.0
98,98,98,98,417,KU393,Kuwait,Kuwait Airlines,2023-03-29, 01:30:00,2023-03-29, 01:04:00,Landed,1,-26.0
99,99,99,99,419,TK726,Istanbul,Turkish Airlines,2023-03-29, 06:05:00,2023-03-29, 06:22:00,Landed,1,17.0
100,100,100,100,420,H9873,Kuala Lumpur,Himalaya Airlines,2023-03-29, 06:15:00,2023-03-29, 06:29:00,Landed,1,14.0
101,101,101,101,421,J9539,Kuwait,Jazeera,2023-03-29, 06:30:00,2023-03-29, 06:26:00,Landed,1,-4.0
102,102,102,102,422,J9539,Kuwait,Jazeera,2023-03-30, 01:25:00,2023-03-30, 01:25:00,Completed,1,0.0
103,103,103,103,423,STACHT,Lukla,Sita Air,2023-03-29, 07:00:00,2023-03-29, 07:12:00,Landed,0,12.0
104,104,104,104,424,BHA100,Mountain Flight,Buddha Air,2023-03-29, 07:30:00,2023-03-29, 07:23:00,Landed,0,-7.0
105,105,105,105,429,KB400,Paro,Druk Air,2023-03-29, 07:55:00,2023-03-29, 08:02:00,Landed,1,7.0
106,106,106,106,430,RA4152,Kuala Lumpur,Nepal Airlines,2023-03-29, 08:00:00,2023-03-29, 08:40:00,Landed,1,40.0
107,107,107,107,431,SHA228,Dhangadhi,Shree Airlines,2023-03-29, 08:00:00,2023-03-29, 08:17:00,Landed,0,17.0
108,108,108,108,432,FZ587,Dubai,Flydubai,2023-03-29, 08:05:00,2023-03-29, 08:17:00,Landed,1,12.0
109,109,109,109,433,STA602,Lukla,Sita Air,2023-03-29, 08:05:00,2023-03-29, 08:30:00,Landed,0,25.0
110,110,110,110,434,NYT786,Biratnagar,Yeti Airlines,2023-03-29, 08:10:00,2023-03-29, 08:35:00,Landed,0,25.0
111,111,111,111,435,RA114,Thamkharka,Nepal Airlines,2023-03-29, 08:30:00,2023-03-29, 08:25:00,Landed,1,-5.0
112,112,112,112,440,B3773,Paro,Bhutan Airlines,2023-03-29, 07:55:00,2023-03-29, 07:55:00,Completed,1,0.0
113,113,113,113,441,NYT672,Pokhara,Yeti Airlines,2023-03-29, 08:30:00,2023-03-29, 09:22:00,Landed,0,52.0
114,114,114,114,442,H9560,Dammam,Himalaya Airlines,2023-03-29, 08:55:00,2023-03-29, 08:57:00,Landed,1,2.0
115,115,115,115,443,STACHT,Lukla,Sita Air,2023-03-29, 09:00:00,2023-03-29, 09:15:00,Landed,0,15.0
116,116,116,116,444,H9564,Doha,Himalaya Airlines,2023-03-29, 09:05:00,2023-03-29, 08:53:00,Completed,1,-12.0
117,117,117,117,445,G9536,Sharjah,Air Arabia,2023-03-29, 09:20:00,2023-03-29, 09:01:00,Landed,1,-19.0
118,118,118,118,446,H9566,Dubai,Himalaya Airlines,2023-03-29, 09:20:00,2023-03-29, 09:34:00,Landed,1,14.0
119,119,119,119,447,AI213,Delhi,Air India,2023-03-29, 09:25:00,2023-03-29, 09:28:00,Landed,1,3.0
120,120,120,120,448,QR652,Doha,Qatar Airways,2023-03-29, 10:05:00,2023-03-29, 09:39:00,Landed,1,-26.0
121,121,121,121,451,SHA822,Bhairahawa,Shree Airlines,2023-03-29, 08:50:00,2023-03-29, 10:20:00,Landed,0,90.0
122,122,122,122,452,NYT674,Pokhara,Yeti Airlines,2023-03-29, 09:20:00,2023-03-29, 10:36:00,Landed,0,76.0
123,123,123,123,453,BHA652,Pokhara,Buddha Air,2023-03-29, 09:55:00,2023-03-29, 10:10:00,Landed,0,15.0
124,124,124,124,454,RA240,Doha,Nepal Airlines,2023-03-29, 10:10:00,2023-03-29, 10:16:00,Landed,1,6.0
125,125,125,125,455,BHA134,Surkhet,Buddha Air,2023-03-29, 10:15:00,2023-03-29, 10:33:00,Landed,0,18.0
126,126,126,126,456,ICE1245,Siem Reap,Charter,2023-03-29, 10:15:00,2023-03-29, 10:03:00,Landed,1,-12.0
127,127,127,127,457,UK151,Mumbai,Vistara,2023-03-29, 10:30:00,2023-03-29, 09:58:00,Landed,1,-32.0
128,128,128,128,463,NYT788,Biratnagar,Yeti Airlines,2023-03-29, 10:40:00,2023-03-29, 11:20:00,Landed,0,40.0
129,129,129,129,464,SAU676,Pokhara,Saurya Airlines,2023-03-29, 10:50:00,2023-03-29, 11:18:00,Landed,0,28.0
130,130,130,130,465,CA437,Tianfu,Air China,2023-03-29, 11:05:00,2023-03-29, 11:29:00,Landed,1,24.0
131,131,131,131,469,SHA222,Dhangadhi,Shree Airlines,2023-03-29, 10:40:00,2023-03-29, 12:36:00,Landed,0,116.0
132,132,132,132,470,SHA732,Biratnagar,Shree Airlines,2023-03-29, 10:50:00,2023-03-29, 12:37:00,Landed,0,107.0
133,133,133,133,471,BHA252,Dhangadhi,Buddha Air,2023-03-29, 11:30:00,2023-03-29, 12:10:00,Landed,0,40.0
134,134,134,134,472,NYT678,Pokhara,Yeti Airlines,2023-03-29, 11:40:00,2023-03-29, 12:36:00,Landed,0,56.0
135,135,135,135,473,BHA704,Biratnagar,Buddha Air,2023-03-29, 11:45:00,2023-03-29, 12:33:00,Landed,0,48.0
136,136,136,136,474,MH170,Kuala Lumpur,Malaysia Airlines,2023-03-29, 12:05:00,2023-03-29, 11:59:00,Landed,1,-6.0
137,137,137,137,475,UL181,Colombo,SriLankan Airlines,2023-03-29, 12:15:00,2023-03-29, 12:05:00,Landed,1,-10.0
138,138,138,138,476,WE319,Bangkok,THAI Smile,2023-03-29, 12:25:00,2023-03-29, 12:41:00,Landed,1,16.0
139,139,139,139,477,RA206,Delhi,Nepal Airlines,2023-03-29, 12:40:00,2023-03-29, 12:26:00,Landed,1,-14.0
140,140,140,140,481,BHA282,Tumlingtar,Buddha Air,2023-03-29, 11:20:00,2023-03-29, 13:15:00,Landed,0,115.0
141,141,141,141,482,BHA954,Bhadrapur,Buddha Air,2023-03-29, 12:35:00,2023-03-29, 13:10:00,Landed,0,35.0
142,142,142,142,483,NYT892,Bhairahawa,Yeti Airlines,2023-03-29, 12:35:00,2023-03-29, 13:18:00,Landed,0,43.0
143,143,143,143,484,NYT792,Biratnagar,Yeti Airlines,2023-03-29, 12:40:00,2023-03-29, 13:07:00,Landed,0,27.0
144,144,144,144,485,OD184,Kuala Lumpur,Batik Air,2023-03-29, 12:55:00,2023-03-29, 12:50:00,Landed,1,-5.0
145,145,145,145,486,6E1153,Delhi,IndiGo,2023-03-29, 13:05:00,2023-03-29, 12:57:00,Landed,1,-8.0
146,146,146,146,487,SAU724,Biratnagar,Saurya Airlines,2023-03-29, 13:10:00,2023-03-29, 13:20:00,Landed,0,10.0
147,147,147,147,495,BHA372,Bharatpur,Buddha Air,2023-03-29, 11:50:00,2023-03-29, 13:42:00,Landed,0,112.0
148,148,148,148,496,SHA658,Pokhara,Shree Airlines,2023-03-29, 12:20:00,2023-03-29, 14:30:00,Landed,0,130.0
149,149,149,149,497,BHA856,Bhairahawa,Buddha Air,2023-03-29, 13:00:00,2023-03-29, 14:00:00,Landed,0,60.0
150,150,150,150,498,BHA556,Simara Airport,Buddha Air,2023-03-29, 13:05:00,2023-03-29, 13:57:00,Landed,0,52.0
151,151,151,151,499,BHA606,Pokhara,Buddha Air,2023-03-29, 13:30:00,2023-03-29, 14:25:00,Landed,0,55.0
152,152,152,152,500,BHA618,Pokhara,Buddha Air,2023-03-29, 13:45:00,2023-03-29, 14:05:00,Landed,0,20.0
153,153,153,153,501,6E1157,Mumbai,IndiGo,2023-03-29, 14:20:00,2023-03-29, 14:07:00,Landed,1,-13.0
154,154,154,154,502,AI215,Delhi,Air India,2023-03-29, 14:50:00,2023-03-29, 14:40:00,Landed,1,-10.0
155,155,155,155,503,FZ539,Dubai,Flydubai,2023-03-29, 15:00:00,2023-03-29, 14:24:00,Landed,1,-36.0
156,156,156,156,516,BHA358,Bharatpur,Buddha Air,2023-03-29, 13:10:00,2023-03-29, 15:20:00,Landed,0,130.0
157,157,157,157,517,BHA706,Biratnagar,Buddha Air,2023-03-29, 14:15:00,2023-03-29, 14:58:00,Landed,0,43.0
158,158,158,158,518,3U3901,Tianfu,Sichuan Airlines,2023-03-29, 14:30:00,2023-03-29, 14:45:00,Landed,1,15.0
159,159,159,159,519,BHA654,Pokhara,Buddha Air,2023-03-29, 14:55:00,2023-03-29, 15:13:00,Landed,0,18.0
160,160,160,160,520,3L045,Abu Dhabi,Air Arabia Abu  Dhabi,2023-03-29, 15:10:00,2023-03-29, 14:53:00,Landed,1,-17.0
161,161,161,161,525,RA434,Narita,Nepal Airlines,2023-03-29, 15:00:00,2023-03-29, 16:48:00,Landed,1,108.0
162,162,162,162,526,UK155,Delhi,Vistara,2023-03-29, 16:00:00,2023-03-29, 16:12:00,Landed,1,12.0
163,163,163,163,527,QR646,Doha,Qatar Airways,2023-03-29, 16:45:00,2023-03-29, 17:17:00,Landed,1,32.0
164,164,164,164,529,BHA380,Bharatpur,Buddha Air,2023-03-29, 16:50:00,2023-03-29, 18:15:00,Landed,0,85.0
165,165,165,165,530,KE695,Seoul,Korean Air,2023-03-29, 17:40:00,2023-03-29, 18:18:00,Landed,1,38.0
166,166,166,166,531,RA202,Mumbai,Nepal Airlines,2023-03-29, 17:40:00,2023-03-29, 18:15:00,Landed,1,35.0
167,167,167,167,532,RA218,Delhi,Nepal Airlines,2023-03-29, 18:10:00,2023-03-29, 18:34:00,Landed,1,24.0
168,168,168,168,533,FZ575,Dubai,Flydubai,2023-03-29, 18:55:00,2023-03-29, 18:25:00,Landed,1,-30.0
169,169,169,169,538,NYT794,Biratnagar,Yeti Airlines,2023-03-29, 17:40:00,2023-03-29, 19:05:00,Landed,0,85.0
170,170,170,170,539,BHA660,Pokhara,Buddha Air,2023-03-29, 18:00:00,2023-03-29, 19:40:00,Landed,0,100.0
171,171,171,171,540,BHA802,Bhairahawa,Buddha Air,2023-03-29, 18:35:00,2023-03-29, 19:13:00,Landed,0,38.0
172,172,172,172,541,NYT894,Bhairahawa,Yeti Airlines,2023-03-29, 18:45:00,2023-03-29, 19:35:00,Landed,0,50.0
173,173,173,173,542,BHA408,Nepalgunj,Buddha Air,2023-03-29, 19:25:00,2023-03-29, 19:37:00,Landed,0,12.0
174,174,174,174,543,NYT574,Janakpur,Yeti Airlines,2023-03-29, 19:25:00,2023-03-29, 19:45:00,Landed,0,20.0
175,175,175,175,544,BHA902,Bhadrapur,Buddha Air,2023-03-29, 19:45:00,2023-03-29, 20:13:00,Landed,0,28.0
176,176,176,176,545,BHA714,Biratnagar,Buddha Air,2023-03-29, 19:55:00,2023-03-29, 20:10:00,Landed,0,15.0
177,177,177,177,546,AI211,Delhi,Air India,2023-03-29, 20:35:00,2023-03-29, 19:53:00,Landed,1,-42.0
178,178,178,178,547,BHA256,Dhangadhi,Buddha Air,2023-03-29, 20:35:00,2023-03-29, 20:16:00,Landed,0,-19.0
179,179,179,179,548,OD182,Kuala Lumpur,Batik Air,2023-03-29, 20:35:00,2023-03-29, 20:37:00,Landed,1,2.0
180,180,180,180,549,OV425,Muscat,Salam Air,2023-03-29, 20:45:00,2023-03-29, 08:21:00,Landed,1,-744.0
181,181,181,181,553,BHA716,Biratnagar,Buddha Air,2023-03-29, 20:35:00,2023-03-29, 21:04:00,Landed,0,29.0
182,182,182,182,554,H9891,Kuala Lumpur,Himalaya Airlines,2023-03-29, 21:00:00,2023-03-29, 20:50:00,Completed,1,-10.0
183,183,183,183,555,BHA808,Bhairahawa,Buddha Air,2023-03-29, 21:10:00,2023-03-29, 21:22:00,Landed,0,12.0
184,184,184,184,564,RA402,Bangkok,Nepal Airlines,2023-03-29, 21:30:00,2023-03-29, 21:57:00,Completed,1,27.0
185,185,185,185,565,G9530,Sharjah,Air Arabia,2023-03-29, 22:00:00,2023-03-29, 21:52:00,Completed,1,-8.0
186,186,186,186,566,SQ442,Singapore,Singapore Airlines,2023-03-29, 22:10:00,2023-03-29, 21:27:00,Completed,1,-43.0
187,187,187,187,578,KU393,Kuwait,Kuwait Airlines,2023-03-30, 01:30:00,2023-03-30, 01:30:00,Completed,1,0.0
188,188,188,188,584,FZ573,Dubai,Flydubai,2023-03-30, 00:25:00,2023-03-30, 00:02:00,Landed,1,-23.0
189,189,189,189,585,QR644,Doha,Qatar Airways,2023-03-30, 01:00:00,2023-03-30, 00:32:00,Landed,1,-28.0
190,190,190,190,591,H9873,Kuala Lumpur,Himalaya Airlines,2023-03-30, 06:15:00,2023-03-30, 06:26:00,Landed,1,11.0
191,191,191,191,592,STA604D,Lukla,Sita Air,2023-03-30, 07:00:00,2023-03-30, 07:20:00,Landed,0,20.0
192,192,192,192,593,STACHT,Lukla,Sita Air,2023-03-30, 07:00:00,2023-03-30, 07:15:00,Landed,0,15.0
193,193,193,193,594,SHA1601,Mountain Flight,Shree Airlines,2023-03-30, 07:05:00,2023-03-30, 07:31:00,Landed,0,26.0
194,194,194,194,595,BHA100,Mountain Flight,Buddha Air,2023-03-30, 07:30:00,2023-03-30, 07:35:00,Landed,0,5.0
195,195,195,195,596,KB400,Paro,Druk Air,2023-03-30, 07:55:00,2023-03-30, 07:27:00,Landed,1,-28.0
196,196,196,196,598,B3773,Paro,Bhutan Airlines,2023-03-30, 07:55:00,2023-03-30, 08:42:00,Landed,1,47.0
197,197,197,197,599,BHA804,Bhairahawa,Buddha Air,2023-03-30, 07:00:00,2023-03-30, 08:05:00,Landed,0,65.0
198,198,198,198,600,BHA806,Bhairahawa,Buddha Air,2023-03-30, 07:55:00,2023-03-30, 08:04:00,Landed,0,9.0
199,199,199,199,601,SHA602,Mountain Flight,Shree Airlines,2023-03-30, 07:20:00,2023-03-30, 08:00:00,Landed,0,40.0
200,200,200,200,602,BHA352,Bharatpur,Buddha Air,2023-03-30, 07:35:00,2023-03-30, 08:18:00,Landed,0,43.0
201,201,201,201,603,SHA228,Dhangadhi,Shree Airlines,2023-03-30, 08:00:00,2023-03-30, 08:25:00,Landed,0,25.0
202,202,202,202,604,BHA552,Simara Airport,Buddha Air,2023-03-30, 08:10:00,2023-03-30, 08:14:00,Landed,0,4.0
203,203,203,203,605,NYT786,Biratnagar,Yeti Airlines,2023-03-30, 08:10:00,2023-03-30, 08:31:00,Landed,0,21.0
204,204,204,204,606,FZ587,Dubai,Flydubai,2023-03-30, 07:50:00,2023-03-30, 07:47:00,Completed,1,-3.0
205,205,205,205,607,BHA602,Pokhara,Buddha Air,2023-03-30, 08:35:00,2023-03-30, 08:21:00,Landed,0,-14.0
206,206,206,206,629,SMA302,Lukla,Summit Air,2023-03-30, 08:25:00,2023-03-30, 09:20:00,Landed,0,55.0
